Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,01/03/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Fragile and conflict affected situations,FCS,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,34.9058929,34.01145805,32.1134288,29.1916674,35.50376895,32.54781871,29.3800444,32.52780669,32.68456003,32.98311385,30.28296208,34.75478393,32.23482649,36.2621582,48.81705422,48.798702,48.38439008,50.85842602,48.07167093,51.71525229,57.74191013,37.98847574,34.57292618,30.97821773,34.9953253,33.59802345,26.40215391,27.68782473,30.66334224,34.08412002,25.4616304,34.57724237,34.79008041,36.7796417,39.64468401,41.07037619,44.45416689,41.69908853,37.71405891,37.67406867,41.36155961,40.50416782,40.12513243,42.93337241,48.74190249,49.4995232,47.26222538,47.39818248,49.39800795,39.09572119,40.49295466,52.25016384,50.05466232,46.45015805,39.9590061,39.08289073,34.98283746,38.59028866,44.89102218,45.23341506,37.00470516,46.46429822
Finland,FIN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,39.29861866,37.28684511,36.77896479,34.22926621,36.00005368,35.77690478,35.08705437,34.03795126,36.57472071,39.83807898,43.53064147,41.30144901,41.22582426,41.99798352,49.5114024,44.54981795,43.12153742,45.59131789,45.33298581,50.75873207,55.52220638,53.76148002,50.17085788,49.71992629,48.98012346,48.05115907,43.10394621,43.31143349,39.31633669,40.10854199,37.87657428,35.13159979,40.15639239,46.549809,51.28560425,52.13510436,54.90536093,57.58471414,57.23122466,54.97172493,63.91468959,58.57653041,56.52455761,55.74286609,57.20240939,60.65046244,67.521071,66.98271873,65.88213296,48.8142841,55.45610191,59.29006431,57.89808554,56.0162339,54.97214803,51.2705211,49.32023655,54.23825373,56.03500769,54.81408693,49.46379617,56.49005583
Fiji,FJI,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,77.4514574,70.94757804,74.85368852,88.06167315,102.1189748,91.78381849,80.34319131,82.39770642,88.04876543,88.37313245,86.86616267,87.18489854,80.21461921,80.75811979,82.88728889,68.83265135,62.77424031,73.79785205,73.07900883,76.88204647,85.81639872,83.43679924,74.19673073,70.34056467,66.38384694,65.6370708,59.75685161,64.43626126,80.4521227,90.89474935,93.56595455,79.63326151,70.02079715,71.51262636,77.44706146,76.68697174,81.5052725,75.92629573,74.64488354,78.07963084,84.31455925,86.11381712,77.23861119,81.4187242,78.98589419,77.43706349,81.20129936,75.62942777,90.42951671,72.10974135,84.35818272,86.01944248,87.46195885,93.89210459,95.17788832,63.55515653,65.75792514,63.06267444,67.38486707,68.71986903,57.1136243,68.22142003
France,FRA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,21.12960868,20.61467692,19.5602211,19.99547067,20.43127227,20.24872682,20.75589361,20.16424276,20.74346682,22.94876376,25.07807682,25.39486625,26.26512873,28.13865099,34.73163221,29.66669941,32.48719176,33.09134492,31.80511223,33.83010688,35.77643562,36.938703,36.31665018,35.87445197,38.05053172,37.95162197,32.96936262,32.84808056,34.02316396,36.32254318,35.53665643,35.36533481,33.9294015,33.18451913,35.62253549,36.88432541,37.37175753,40.4141438,41.80682233,42.94767798,48.80870255,47.32577408,44.02403552,42.87664921,43.54767646,44.04078835,44.72186172,44.74467853,45.49135857,38.715202,42.9019431,45.94864264,46.32172378,44.89634658,44.04851689,44.15492844,43.22084151,44.4918997,45.09790207,44.91268874,40.5430266,43.91219744
Faroe Islands,FRO,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.5870993,83.17879242,94.36655653,87.39340769,80.77823474,88.68557048,72.12604421,76.26115607,71.41889371,75.33369561,73.90560186,67.29745879,69.43118747,79.61241024,86.72999278,81.87924907,75.74254063,75.11137418,77.16833079,80.6010668,,,,
"Micronesia, Fed. Sts.",FSM,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.93664796,55.47337278,59.7826087,59.566787,69.06232454,70.06048387,53.82716049,49.64452265,53.99600155,56.13999767,56.65383275,52.23936531,55.30029776,58.0983015,54.01678726,59.48672733,62.43860204,59.53287073,61.13387965,63.86611171,69.16336272,70.28570246,66.67921673,83.84152218,75.17218556,70.29945677,60.45017527,63.19316983,70.72663643,62.45452274,60.95553903,58.98058252,62.99019608,66.33188863
Gabon,GAB,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,55.8426313,54.28366461,54.70563169,78.32716772,70.01117458,73.73905588,67.92765844,68.86553199,64.52301634,68.84092913,69.17797638,71.00057066,85.24805463,72.08272152,71.23355782,65.44329915,54.42927404,73.29099893,72.1496111,78.54134554,66.52431921,78.76198939,83.69246641,79.17374501,76.79453033,84.01412018,62.78575684,61.49070086,51.81896595,56.49229714,52.45036826,56.95068638,49.74616538,71.71168117,74.11438593,72.49670726,72.72516096,77.49468602,67.33703154,69.37605672,69.8358734,70.19338505,66.42362184,65.5415102,65.3134704,68.20565365,69.47403882,67.97046394,77.89305471,64.86044908,81.1892529,73.75492742,76.42192436,78.38826653,67.81488519,57.59534146,53.43738199,57.97251422,59.56486385,59.44505733,52.42717388,46.52556247
United Kingdom,GBR,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,32.28419918,30.6179549,29.94797475,30.29852773,30.55475695,29.40149473,28.95109444,28.54834544,31.9423058,32.28961144,31.6066311,31.02747355,30.38624974,35.40340611,44.81947609,40.02537475,43.46245655,45.25510443,42.78275092,42.36890942,39.94688281,37.90033454,38.17695632,39.15276742,43.03608942,42.96247165,38.8098712,38.33579367,36.7538342,37.76909425,37.33629976,34.55652565,34.88752387,36.81017066,38.50582625,37.52851631,38.39698735,37.64382057,35.96120625,35.3442029,37.38107534,37.34181653,35.93494521,34.19331971,33.82088295,35.97041174,39.46320489,35.28720074,39.0951486,36.44126642,40.63795529,44.67888004,43.66116518,43.38758922,39.30920817,37.33921778,38.80440958,40.32195724,40.26503606,40.46939409,38.37079366,37.10670152
Georgia,GEO,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.993867292,8.736918076,19.6891832,20.15763484,28.62637715,33.72719489,29.83222955,33.14227248,33.75333852,33.26615223,33.63049088,40.13745052,48.64043647,52.33336919,59.57088594,63.37436889,60.93750216,52.32734905,56.63410657,61.25458128,63.15347794,63.60259014,65.03090573,63.55511183,62.46962635,66.50899008,72.41038893,76.22591562,71.9311729,77.0128211
Ghana,GHA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,56.52842348,55.43096774,47.38297872,43.48909091,38.18398058,37.30723056,29.16205534,34.92087766,38.39439059,34.3518028,39.23198402,38.14476272,34.65428419,44.98086261,53.86244635,57.18644709,61.26019001,64.33754367,57.31092157,45.94266884,53.69803043,51.41574942,39.12294826,59.30088482,25.74632708,32.92378667,33.32982608,42.03096515,36.82298107,43.62343557,35.69260656,25.3465973,53.33726977,59.48454327,64.89045149,56.14729672,54.46298958,57.47819802,58.25448659,67.3631425,93.19641285,91.62902179,74.11215259,72.50661979,73.45714765,75.84221804,51.27466785,49.36392999,54.18306609,53.30905378,58.64471851,72.76297363,75.87660668,49.90525474,50.77684192,48.14339622,42.83437361,43.839738,41.71961382,42.55201596,38.40629793,36.54393126
Gibraltar,GIB,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,49.16833045,49.57046993,46.80626937,48.68362132,52.27335301,47.16326964,38.26926074,39.37059974,36.12079426,41.17810496,35.0739498,34.49004521,34.2773494,34.43810163,42.66597382,47.07652057,46.64092706,36.24027648,41.92043876,56.96149541,47.1324865,38.53918712,38.88469731,31.41327941,41.96415683,52.15812017,54.75222862,44.8271828,50.55548601,45.1774908,79.60720522,78.23980191,62.10661347,55.15938724,89.28019878,90.27569254
"Gambia, The",GMB,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,76.90158328,79.2369895,82.60314869,79.70116897,66.92565397,61.00995633,74.37263514,74.48,93.94813911,90.29147659,97.15706962,90.51789341,80.89070871,96.08217332,81.30057395,69.93823857,68.03933449,76.36571797,84.01996539,60.25034416,74.87359988,75.69354177,73.49821963,66.16929589,69.06700833,35.05649419,38.50163075,43.44126048,33.08811102,25.1909364,32.89174656,36.45953104,29.63279382,25.03917096,25.92872734,20.80275944,30.78327693,33.0569131,25.67834209,25.98028747,25.61394184,26.09977038,21.51414177,25.51477109,22.87317696,31.42524732,35.75955967,35.18441762,41.64427873,38.81940064,29.70537433,44.65384044,48.90251654,41.57457862,35.48233241,31.34784762
Guinea-Bissau,GNB,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,39.37328159,42.01677616,39.90749281,53.70675203,47.58273194,41.28980538,38.26082688,43.48914934,49.72818298,62.42730428,59.64547234,41.36184663,37.45688656,39.12517614,46.93855866,50.04996198,53.75311186,50.04706667,49.86071824,38.94098966,43.03949055,37.33224202,45.07023459,37.57163597,83.60918582,61.81907415,42.52647504,51.014519,43.59249754,45.44509518,32.60616114,31.83728765,27.04600211,27.22749163,29.88368327,33.21811732,33.93174251,39.45985565,37.66609762,39.03019741,38.00543593,43.82540696,31.63945242,32.11968658,36.02183755,43.78811542,43.0023643,46.66054454,41.40552494,40.56574084,35.83007135,34.78754352
Equatorial Guinea,GNQ,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,537.118656,424.3505196,440.512299,81.85538881,83.92417885,94.02986815,100.7194245,105.6143483,73.87146795,86.22421207,70.30500333,56.6479951,52.03915829,44.10538974,13.50659726,23.07969262,,,78.98444833,103.4536565,97.07719149,72.00321989,65.57909448,59.56351389,99.4668098,103.9146383,109.4149982,104.2304245,109.7044694,93.77307803,78.68919576,85.26408954,98.20746398,174.8284183,225.4121808,193.291169,203.9453065,182.5740373,147.9925645,174.3845015,145.2337369,149.2707946,129.0252565,101.9060956,101.3926625,99.2753917,96.22836683,97.79877774,94.91590228,95.85461183,102.7543535,94.78407245,86.12730822,76.03050628,64.25694018,65.91310104,73.19990718,67.60744051,47.50891079,61.94275543
Greece,GRC,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,20.87569014,18.88579669,18.24268744,18.55722488,17.90192644,19.01379514,18.96056099,18.12281529,18.44276853,18.49228153,19.79472597,18.91479775,19.05775864,22.07371366,25.30441545,26.82126153,27.67003315,26.56163641,25.29240656,24.77704663,27.62817659,24.94149239,26.22579127,28.14751565,29.67720288,30.68326813,30.14920639,30.00788221,23.27786851,29.93089096,28.48267338,28.76647342,28.16097408,27.98939742,26.5098819,26.9962311,27.38828904,26.71531233,28.49859504,29.17408523,34.67099325,32.66541722,27.16282233,28.77598441,28.24825437,30.7271287,32.47306246,34.93572012,35.93562163,29.96602862,31.6109422,35.50722293,40.08192278,40.60103715,41.59677931,38.50094137,38.80958804,43.09452625,48.75230817,48.86118024,48.21729246,57.25451604
Grenada,GRD,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,64.34061795,60.00743664,63.5731874,60.41453912,63.12043994,59.79164287,57.66157188,50.84746552,54.85056182,61.30406347,56.2765649,52.88598308,47.50724577,47.4651518,47.87904335,40.94654953,44.54311567,43.67728072,42.66853476,46.87779643,49.97570153,52.70197502,49.37663345,55.18759867,48.99660852,43.86152207,50.08304247,44.2316435,51.18210863,46.37178916,52.45928657,47.70114172,40.322813,44.48691328,47.13249945,47.00691829,48.06436432,41.36039495,40.62156379,35.88784655,39.97578422,42.69140647,41.69807808,39.77325165,42.66092269
Greenland,GRL,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,96.37510688,90.32306576,88.59468278,89.90127027,116.5261447,101.8019872,89.29297729,89.2764232,78.93501279,104.6018979,107.9706523,110.1556701,111.8276171,107.1642144,116.7720489,113.8356114,102.8165608,108.332267,101.2673996,87.86866853,88.03003806,73.68468933,76.01728492,71.07268962,64.42120663,66.58691865,69.97855127,64.35679989,57.74602466,60.62418546,59.73610332,54.50329204,59.01780065,51.77213934,50.86456904,53.78943217,52.45642401,52.80441893,55.29974177,43.55820185,47.46008524,52.37538041,51.19425793,55.75517159,50.17506739,42.93518836,48.35349188,47.55207367,50.00341416,60.5143252,57.63950436,
Guatemala,GTM,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,22.4223862,21.45444613,19.93704092,25.57808046,28.25032932,31.17019913,31.13539944,30.61575507,29.5560385,29.43919957,30.14705882,29.22208787,30.9808214,33.74591181,40.23406738,37.21989084,36.62978322,40.37952594,39.12298491,39.76762264,39.5750568,33.85419574,28.77136729,25.24861767,25.42766605,22.95906066,27.69648928,34.35717993,32.88868434,32.83902648,36.75756828,32.45766827,36.65413134,34.552806,33.35840267,36.05495859,33.1869509,35.09269701,37.19420988,38.50770418,40.863034,43.86259486,57.82078309,58.33238222,61.54652347,59.29013799,60.31393887,60.99285127,57.87471272,50.49029924,54.82535928,57.62849631,54.38767015,51.97131668,50.27449167,45.53583611,41.55253921,40.99972773,41.55028066,40.24469418,38.29412369,46.93800893
Guam,GUM,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.91091493,13.0294397,13.42841267,19.91087344,12.70908777,12.6419251,13.18809247,18.22985469,16.99654414,10.72035338,13.93107954
Guyana,GUY,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,93.9986292,92.5485248,86.689617,97.29349486,93.44192872,94.26206897,99.25411523,97.13143663,97.93253536,97.87404733,100.8215086,101.4004609,101.618555,101.9385856,120.9804127,143.2926316,141.4928263,127.3672979,113.3943362,115.1873916,126.1604775,138.5097144,111.8257261,85.83106267,96.65663881,95.26153846,90.16129448,142.9812908,107.7815396,127.7057189,143.2237527,159.2388236,196.4809347,197.7531967,177.8599708,157.9726006,162.0343459,163.6547584,142.7116671,144.3674413,150.2803767,149.1222061,144.6019205,146.5553287,157.9052164,162.5689925,62.06355958,63.64036471,69.64856575,60.77715496,66.32850735,78.56131333,84.000125,77.97878492,71.66288803,61.75464224,64.44780415,64.88809768,78.30586566,108.3737899,88.46231055,108.5462279
High income,HIC,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,15.93831414,15.8147535,15.5067108,15.79402599,16.27857172,16.40658402,16.8664978,16.67657256,17.36584183,18.08227867,19.65788779,19.86330747,20.41810908,23.25756451,29.63980666,27.39205804,28.91196176,29.02777849,28.2551407,31.09146288,33.94622787,32.97106836,31.01394244,29.24110094,30.21743932,29.22914282,27.14313822,27.85138075,28.42669022,29.41448574,30.09388715,29.22776502,28.95541765,28.25042327,29.75751323,31.98404632,33.04492308,34.47958185,34.24289094,34.86154523,38.04708349,36.73890785,36.50434779,37.75765527,40.59077073,42.77845019,45.91010342,47.72122784,50.50023059,41.44445463,46.7878239,51.07279392,50.89573403,51.11867682,50.25605106,46.79648325,45.00676931,47.05196625,48.38863228,46.57007018,44.20334535,49.22269715
"Hong Kong SAR, China",HKG,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,129.8458773,125.2455721,119.8873881,112.1274192,113.6659017,111.372178,124.1442732,124.2351373,139.9355846,145.3096466,142.6028131,139.9910026,127.7033769,133.5721417,135.7594699,127.3086338,134.525533,127.6254626,135.6647011,143.2431347,150.0844065,154.27586,143.1035326,156.6952783,175.4060651,171.6324489,175.3426647,196.3610241,224.1229559,219.5045643,217.2347756,227.6785801,236.8088654,229.8993964,233.6633265,255.7452828,239.2966566,226.380431,214.1223373,214.2233698,242.7503097,232.034521,246.4075145,286.2461609,318.4132087,326.1985636,340.2065239,340.0410312,348.0504922,318.4650394,368.2949089,388.8833172,398.429435,419.9623154,385.9526116,345.6084636,331.347253,333.6850656,330.3758222,306.4903928,324.2788078,374.4174862
Honduras,HND,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,40.22046775,40.70746771,41.52159897,43.3934666,43.10722101,48.95311118,53.09573598,53.50275874,56.74087817,52.69460683,55.32503458,52.39398085,49.56413758,57.09589354,64.8622523,61.83274021,63.50148603,65.16921429,42.00511167,44.0145567,46.34389689,42.28596567,31.89965722,32.94839787,32.91754522,31.60215711,30.45178029,26.13673287,30.18948685,33.65029344,38.02552037,41.6033109,43.50991792,52.30651077,64.90344308,68.21949541,79.61604836,88.38960989,96.79030248,98.32379475,102.0085834,99.00440567,103.4201657,103.6160199,116.8185389,118.8168398,115.2280385,118.6934241,119.9564805,83.62641408,95.78047824,107.8636941,106.4840192,101.5475371,97.02126085,92.4748081,85.27176658,86.72544346,87.69400799,83.44766535,75.22292995,88.65279252
Heavily indebted poor countries (HIPC),HPC,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,33.82361808,33.17027591,30.66116725,28.16767796,33.70846245,30.98833963,30.46001935,32.24246949,33.6054725,33.10505657,34.75055504,34.3469175,32.03869782,34.34559618,38.71649268,34.88146778,35.85690754,36.25586251,34.03473675,35.01312086,41.34314122,37.12292383,33.5831058,33.97320637,32.84192926,33.48562733,31.45675521,30.45709679,29.01214798,30.00401732,26.73237228,23.06768571,32.13458355,30.91801537,38.07234236,38.96967742,39.25143201,38.22362061,37.9304467,37.70753475,36.37435807,39.32888688,39.6455815,40.68730869,44.21438053,46.71937881,46.88212942,46.68575706,49.03664502,42.46513276,46.03064482,51.24561155,51.86726581,49.31923886,47.18794689,44.15050156,38.95938853,38.15112789,44.33815151,41.61398691,39.37188927,44.40943128
Croatia,HRV,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.41629732,51.76873936,54.44107334,49.71606497,51.21683919,56.48881723,59.38631419,57.65866263,58.23617698,58.64787239,59.76642591,62.53165042,62.59199184,63.20540481,49.78492125,52.5332125,56.77648332,57.87584245,58.74942603,62.7208196,66.6682814,68.16356433,72.6122416,73.18246473,72.74421118,76.59902297,83.24259397
Haiti,HTI,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,26.72160335,23.97939985,28.3791799,27.12936707,24.90153135,20.09897756,20.05699439,18.96380676,20.11040066,19.39664193,28.68357488,29.49283352,30.37634409,29.13453299,34.84258932,33.60727913,37.65642776,38.22597677,39.82755081,42.29131964,43.43113167,41.43571718,38.32587166,37.38605568,34.6327497,30.35732059,23.46850733,29.94333724,20.0082114,15.89770619,15.88998549,16.29461304,15.55077889,23.15987177,15.3628668,27.12104641,25.96719618,25.75668629,29.99536057,32.71753155,19.87208612,20.32545505,23.27449164,31.801426,28.11017505,26.78149616,28.30499456,23.14454286,26.65655631,23.28185352,31.40990837,29.11116597,29.06865107,29.96146796,30.9394155,30.77565199,31.52056431,32.38988025,35.85528826,38.63832044,25.44764626,20.01490364
Hungary,HUN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.02240573,56.24753533,53.42067133,58.50577515,61.0222648,72.54801353,85.28033521,100.006596,108.0973021,127.8399786,119.1683963,106.8971386,106.5860738,111.5098783,114.3774182,132.6674842,136.2218936,137.3397479,122.6595812,138.9525354,151.2953176,154.2887955,153.0125269,152.8136758,152.1855544,152.2426482,154.6513897,152.8643024,149.0262174,150.5731775,156.1160779
IBRD only,IBD,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,18.41829752,18.84298451,17.17759979,17.11274196,16.63326992,16.08447144,16.76317003,16.7102755,16.82939228,16.28224574,16.57453728,16.54895136,16.2745771,18.01128109,24.21213409,24.08131292,23.71303909,23.81148829,24.98597146,26.62424995,31.70045429,30.97966484,29.35679943,28.53176466,29.35599902,27.57616624,25.30158148,28.98992737,31.54716718,32.73874731,30.07048264,32.77493789,31.47654904,32.31275982,34.38755175,36.80913751,36.67768035,37.53244755,36.64658968,39.09634124,43.56145993,42.55854487,45.3292196,48.55804313,52.76473679,53.95439354,54.97102126,53.56538848,54.66239691,44.0473398,46.89690604,48.86826537,47.75674037,46.65529028,45.14821768,41.94269484,39.40002598,40.73436552,42.88634481,41.19465216,40.09451272,44.71694394
IDA & IBRD total,IBT,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,20.05886579,20.45576456,18.74190206,18.69590864,18.52490364,17.84293887,18.2865706,18.25166986,18.09180861,17.6633226,17.90818317,18.15380645,17.92566658,19.69993313,25.90987048,25.45321132,25.56732393,26.01364971,26.84954171,28.38853312,33.56820948,30.87877017,29.00221752,28.66340247,29.58027474,27.9242309,25.40962617,28.70359208,31.17929699,32.51218074,30.06747735,32.35006803,31.70601418,32.51891511,34.54518207,36.90280756,36.74145586,37.45316903,36.40184393,38.6583538,42.73089234,41.86331456,44.23177489,47.34914781,51.47871371,52.78069282,53.65188439,52.4607007,53.65144436,43.31081546,46.15917064,48.66099085,47.44989691,46.22272735,44.70105341,41.35862167,38.78421437,40.20182013,42.43722133,40.83211027,39.51895205,44.24633306
IDA total,IDA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,32.66745658,31.51307896,30.16836278,29.60480189,33.72705707,31.83013234,29.80909192,30.48302894,28.17350216,28.64037613,27.67418811,30.8737651,30.17333438,33.81618527,39.13075939,35.15829541,39.23096227,42.78393785,40.33156755,41.44700289,47.48628738,30.33696743,26.97932772,29.54537879,31.22330276,30.53786206,26.23794842,26.58703987,28.27296293,30.63068409,30.0411381,29.11353739,34.10582203,34.92416008,36.59047663,38.10446366,37.53495633,36.44823644,33.44719899,33.66737832,33.45319968,34.03692072,32.6587288,34.49345292,37.62061342,39.84627187,39.19423111,39.6094312,41.8076739,34.91212592,37.24620937,45.73179033,43.07878978,40.22372305,38.77308632,33.99513144,31.14292775,33.2261269,36.41255979,35.94786623,32.024174,37.58145496
IDA blend,IDB,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,32.05268848,29.02435836,28.65723968,30.15440474,32.71714296,32.67065925,29.05271582,29.65897337,22.68759864,24.03661822,21.82506029,28.29670192,31.825433,38.15829709,47.62901438,44.87525351,45.38825138,51.99593786,51.32803648,50.80228134,56.76110282,27.5885851,24.34105216,27.68274888,31.67414797,31.42010024,25.80028143,28.35589065,29.6511305,34.93711212,36.70895583,39.64903626,40.39355972,42.59517258,42.12633081,43.15584615,44.29963427,43.65623467,37.15122991,37.09999289,36.82953542,36.4308128,32.02555852,35.22666511,38.71118402,41.69822086,38.89382722,40.01474034,43.35590647,35.4159645,37.56546554,42.11762051,36.78094049,32.70487906,32.13611534,25.5164613,23.44404316,25.90196334,28.08675416,28.83881947,23.62678106,28.9149357
Indonesia,IDN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,23.18377592,20.44806184,19.61037528,23.05838323,25.03874105,30.36119632,36.501614,43.67033993,38.97077319,38.15487467,37.29186721,35.62869263,44.34419718,45.17376396,41.54903413,43.42576908,46.2713676,42.17140797,33.82831743,33.51048813,39.5445163,38.80656262,40.87180137,44.76321313,47.17034675,47.83914017,41.23306156,40.72425061,42.56970088,40.78951963,49.87369614,89.73703008,60.40227417,66.05098262,59.1441603,49.83425096,45.27958614,48.91976662,56.92160301,50.51889628,48.84447583,52.35770431,39.55520333,38.86164341,42.65914651,41.58791957,40.45712164,39.79188691,34.04304562,30.06221749,32.0726653,35.38732365,30.288539,28.80241682,35.90704971
IDA only,IDX,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,33.1087113,33.29190864,31.22758648,29.26287115,34.49327941,31.23399509,30.34728746,31.07838339,32.12167128,32.06959767,33.45696892,33.04964445,28.93901587,30.95614974,32.89563378,28.42129836,33.65902143,35.00946228,31.73866945,33.45043696,38.36162823,35.15564267,31.36803635,31.96706493,30.73269176,29.61348514,26.60113012,25.2539752,27.1989514,27.55531512,25.66195394,22.82480161,29.28110056,29.83928178,32.85784877,34.60881128,33.00408327,31.7685915,31.16900331,31.51344196,31.25343585,32.50648823,33.08057158,33.99515831,36.83711751,38.46232788,39.4401708,39.28630797,40.59069876,34.5490553,37.0053321,49.19288568,49.68719566,48.18285143,45.88475941,42.51877701,37.97079601,39.01490705,43.62678974,41.86097043,38.59639777,44.45745786
Isle of Man,IMN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,9.816395893,9.359602397,8.929951781,8.473434566,8.110794057,7.598037191,11.76048329,8.748389461,8.158543482,6.924104067,6.648245627,6.622026092,6.536231799,7.165971679,9.10516768,10.90250342,10.91735744,10.72128329,10.58701292,11.52546532,12.58551272,12.25537508,12.02898763,10.63353718,11.65309473,10.78138469,9.968432199,10.02495814,10.90262976,12.30263149,12.94445948,14.13337468,14.9915809,15.88278971,15.84750058,18.13496333,18.08285382,18.38084326,18.13616519,18.01271192,20.04761207,19.31295403,20.53975634,21.6424477,24.87828661,29.55770843,31.92925739,31.19240116,43.02793402,31.45653285,34.41028425,42.09248405,43.03489315,42.02271255,38.52647864,31.4739416,27.28741289,28.25471031,31.04934598,28.62030916,24.35112396,30.48627347
Not classified,INX,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,54.70962254,59.24294653,55.47814167,57.88113651,55.04934126,56.31930158,55.63727012,56.10657279,60.17840971,60.91768904,62.35220801,61.76628887,58.70472357,65.76508733,81.95661942,73.49368243,79.4922144,87.1239634,87.46588909,92.94551713,89.89851838,88.46556262,82.72504942,85.48087822,96.07269975,95.80623993,84.55288877,87.38368786,90.77937736,97.0656477,90.07490185,90.37408701,90.86074441,95.67991877,104.3965797,111.4336086,109.0620695,109.9441039,119.203662,119.3278154,128.1878686,121.9890838,109.3843987,89.05101912,85.71291204,84.11578826,78.32006057,76.03878403,76.12485927,75.54967264,79.65849374,80.4784432,79.57409686,79.20211418,78.3548605,68.66177214,70.89779017,68.54114793,70.63445443,67.79721685,65.73335682,61.4489667
